Hashed Email,User Group,Statistical Category 1,Statistical Category 2,Statistical Category 3,Statistical Category 4
db9a5f860a61b2fdf1c4e4476c5e3b822468fc216ed7c5bf9457d567c8006347,MASTER,School of Economics,MSc in Applied Economics,AY_2015,0
6bd6f57ee18a7a6a243e8bb5eb2babf694be486cdab551900d13993970f8ecfc,Others,Others,H3 Programme,AY_2009,GY_2010
549cd7b2c4d740ee8382fcf0b3f8612169223925ab9be89206b8f83f342135eb,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2010,GY_2014
8202136915e406b0fc281646ef3e4cd0f18fd721de7b0a4f3a3f88c102f5dbde,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
e44564dcaac95e0c1acf18df12d17d8ae03beaaa32c6cc3c464ed329ed36ef12,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2011,GY_2015
45ed769d68d2a849d33875a3aa158bec4e70b83c63657766c57f90b2848d0eb4,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
e647d70c94063f219fd546fb13fa00799a26bb5ec84fba14de1631fb6bf0b6aa,ALUMNI,0,0,0,0
135fbf50df5cb9f4b1b66f5de5e1bea7c236b1ad16b2103be6207682f2127dfe,MASTER,School of Law,LLM in Cross-Border F&L Asia,AY_2016,GY_2017
f57731d6215aebc3133d23f8102326cbae7ea6b4b867121beb008f8807988805,Others,Others,Local Exchange Programme,AY_2016,GY_2016
b87ecad7e9f8ff5690a5490d2cd7d81fe729a879ef88988a1761e3ecb77856d4,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
b6fa592875265d98619720a71336cf22b1f2833fa7fdf79fa02b7d64b2b4e007,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
b6c33feeeafed62b44383a2c703e0d45feaec410c1c1160f5dd6381d0791a63a,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
eb74de01447fe8d804da004c9cc59615077d483a240fdfc631a2057d4d6b2da7,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
907d3c0ecc9a838a6d88e9f7ffb2935e8f9447e20646cf5bf776a68c8dd4d14f,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2014,0
b5fea5d91fcb0ec131e0e65fb099f735fe755b8aa3b5ad26baaa9afff10e3c33,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
7d9559e6483f444995082c1e259d11aa3bfe3991034fa1e8e6752c46c37b37c0,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
7da07df4f47464faf7bf5c0229e19ad564a37ebe77520113d4d3a681ce685eb1,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
3f05961b7e744bf4ee36c46ac0dbe28eb9e2d80d0cd7fd2f780c0783771989a9,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
c1d16a6b3b1b2214c95ead4cfdde6a743fa658fba8a0bad060f7c25b76988669,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
a8cad0c9a6f95bac1d31b7042aed36204ef530b60ca9425849e6f10f3646868c,MASTER,School of Economics,MSc in Applied Economics,AY_2016,0
e38fe6c3f022cc6217c4cc460a6c5e453460ba487780ad0f1de9eb3218c4cea2,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2016,0
e778579654eb2e402fda36046efcb9419494b8740e3ed39152e2d9006cb87123,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
3f189ca1a0078730782a86d4d7beea2023bb33c406365fcf155f1ba71f72db87,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
b12894be9a2c89a4ae8a44d07f5a2ff8436d235a1fca37cda22e3e873a2ce99c,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
c496ac189dfb9a2a58f33788aa97c933427c668f4bd3966ab5ee76489d2a130d,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
f77e6acf41564bb40989565fe7234cb86f9383345485f9f0bf105558501f7d28,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
573fcc9ce9e2e565da3d638752c3818dda2c94091d45e41a6930ef952447bea4,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2016,0
a340a8257a3b30811aa934e255760287de77eacfdf49ce4f9c9ef9a75ae33ebe,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
decf7290166b4dbcdc757bb3d5d9760ad79d228cf868455b7a74c56d78797270,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,0
9b9e4ab9e688e61aeaac0300f1be99482e3780591d78057caedf05c1b3c68243,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
9d0c08bc42ec13dc3b4c38fc6b9872049ab706b3b37a2334257fb0a9f78a0fea,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
c4b46d5b5cf3cdde261bbc29684ded61e2de2c8d53965a1dc840405e124c8579,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
dd5ebbf62174c2d4e3609581843f211f2c2451ef26451638117f959cf5c0aead,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
3936e2e09ac871d4cc10d3995b47b0bbbffb2c294e757dfc3cf4293e14559bd1,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
11f11d351ce329acb4f56bb623a00474af495d05003f19bf83c51cee15ef28f3,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
9e34809d5d9834df0f931e37830a13a2f7816508ba42e37d2d8c0774665c6e6d,MASTER,Lee Kong Chian School of Business,Master of Business Admin,AY_2015,GY_2017
b38799d051149e0ec72b147b3b52edec0585ee950b6722f1be4c618e7121bfc4,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
8035439c3b383cc0eeab3c76a550d6d2d00638a06ac6cf84936cc8d270a2950c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
d5413b6d10b968175361a848061cd9f5f78ea0a80b8e1756e3e2423811a57eaa,Others,Others,Visiting Student Programme,AY_2016,GY_2016
f294ac66d5a2ac08ebee6268f196983cb8f3719b7cfae50315d40ba6b0d82774,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
1c14b2f0a78670c445849f8f563bd9c5cc63812479f9661dc8d43709fc5b2bfc,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
68a19d6e88ecf7a39e9d64763ef2464ecd1b9cc525177a69cc7582f46e1511b3,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
a12bfa0d1b8084be722fa3e0bcac0843bd874df59584950442e8fe0ea4a0649d,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
5a099b5658c415b30c74aa8390194d82859ee282765a42d4cf0503bf9b1a868a,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
d26d6992062fb283ba84e13eddb98c6a5c24b7721002f1034f4348a73c83b8a9,MASTER,School of Accountancy,Master of Prof Acct,AY_2016,0
3acfb93788433d78d7ea25b2ff350550a3e9fe1df9ee29c89699559c8f633b92,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
e85a2d8f8412ca8e374398fa99d8a4b52659488f221723decf9b2ce976ffd75e,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
76864ce245bd1fe10b8a2c75d6d5f59657cbc66e80282e7dfb854e08f90f7f38,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
0b1b868f53a3a783524d68bc523351cc85f94f80047d86cb534d4947b2ed8979,ALUMNI,0,0,0,0
246b82931f3168c72342bb2a39c2dbe862198899f5d7859a342cbc79c914b526,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2012,GY_2016
f960121eff2b9723255e7d319df57b21144f9df2fa6311214ecf4ee5107027b5,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
3d5bd8b34c5bb1d72bc5ca1f26187c9c8cb9784730d2ba9a6b29edc4cea50cf8,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
bf81e70056bf33bcbec038d777559ded2750b1dfec2dae529aa85bcf427ef228,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
9e416917b51980363d6cee538394f9f4691b2f2b272b7920ee8f366a62b4379b,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2015,0
c1f9e266802dcd41c408956ac37112dc982c6d07fa1c9d9fcfcb126a0e701b83,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2016,0
9874eee8489199f612b32fd90667834fc49abb3749a02d37a8fbcad9b619e3ab,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2006,GY_2011
5cec97f24a5f01bdebba11278d8e144e53156c681413e9d9428b287dcc613135,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
a4df982b18d6d38d69cacba3277c943ee584dc32aaea4beed05b0dbfb871a7a4,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2013,GY_2017
8e5ccb1e2d2355eb7a484cfb0b2e406e12c0d2d760152101e7f68ab0a50383ff,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
9dbd1d2cd660a8b2ab2161db6c1b9d9030a8f043a9fd819b299bfed46de88df0,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
8e7e7f1480302f70d40348e593e9cd99f346a664b63f7827095ed8af0460e9c9,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
6f197f7b2d21a2669519833cdb4419ba9aebf504d409972c7c68c322a432c2d5,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
ca0602ff1a6fed76c1b115e8917ad0fcf80993123d58ba9732848f0317fb12f0,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
259ad7c5e579bc745c586f03467241488687984bb39af8a8133d6ddcbfc3161e,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
945c2b9282c1a6bedb70514860c1b49fb48ff87e3655af0e17c96da1ce5067ba,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2013,GY_2017
f172f3e26be40d8eb50b07c027d730cc286871f5967a7419a4050bc710018f72,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
638a26417fb04f1ea527683be200f36394b01fd5a82e736978ec5d083fc63335,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2013,GY_2017
97ee9efa2fb4233dbf2457a00dd4e4d60364452f95d8d4d958aa5876c514a513,ADMIN STAFF,Others,0,0,0
8724002fb6e9f7ace6034f4cdf403be383b9043690425938e14a934270a2a229,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
5b53caf6d39abe933ba756187a82bf6466be8c9dfcddad5303a7378be57284fe,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2013,GY_2017
d6f2f8c524f57930ae4cb972e30d6a8e09a66b716a232760707392d53587b5b6,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,SUTD-SMU DDP in Tech & Mgt,AY_2015,0
223dbbc4c5c405ccff35cc4a726218d34489917d7a0266d971d02e4f61f211cd,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
0824277c0bc666b59a09afce91c07a1570cd25e51f300b1dedcb386c60a00c36,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
969f7c0ec3dba3688db7e0d3d69cd8a2ff21d972e483e6c47382b356d14f65c1,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
a254da2a335e78751b1556fef7afb5b4c555658d484ef256a8f706ce2305b40d,FACULTY,School of Law,0,0,0
38ffbedc1211354cfe45ec0f4a7771f7aa2a6c94d0bbba95d258c52b7f87f013,ADMIN STAFF,Others,0,0,0
80c0940845012b5c082d0cf499a556355787d11f4d8cb2e163a113dcd415eddc,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
a804f7e25ce5be02f9bcd4d697a5ef007d23ccd94ad2f05928843d2587f395b9,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
113e0372330681be339208242ea03658fca38b8ca2659feb88db58a392979de6,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
393ab77835c28e665aea759027d0595ddaba2d51f33754f1819656ab9591c27f,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2016,0
6bf5adc85529cbaa89fc8da1684481a6eca29471257fc9fa42e6418d939adb64,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
de250cc9e00427717924db36706672b077789588a1b4f9408e33284399227e13,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
d142ba673e9e08a06d6e5d2a49ca94961f77d27f5fb459c275a588b19def0526,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2016,0
2d64bc71130ceecf6d9c0b14b4d02e0e05b9ead0f6440fdfd9915c7f1d335117,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
c1ec9d6a218cc14f2f61bcf5990a2fff2f2ece9b55ceb50c34ecccb164f04857,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
3832ee232b4f97c59b81ec6e3fb7fcf934a2ba8a996fab5012909dc55ab5d8d7,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2016,0
d3ce4ad51252177db922c85db15a9f7b2ccde9a02ca84e2e5018a623cf99d1c9,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
f277847b766e95d346b08887e29d91ec004019459ad11554b727ab7aff68da74,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
e3bb2b9461c3c2aeac3c26f871236e4ef5fa7d78220d8dab3c5495226d4b49eb,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2016,0
10b8d7c42d41b0580ca30635222ab8fb8b45f97683ebfcf74d83525efe4affbc,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
eb1d4ceec4f791ec4a0eb6059fc532dcc2aa56e4afb01c4a2026c1758edfcc41,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2009,GY_2013
d8cac3eb31b37d0b8bc3958f7b211a179f0610d42359e96916fc8e564096f563,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
1d0246f5018bd02f0f193762b8f6a7fd63b8b9c1a03e4329600205afc2e0e0a0,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
a80b18696c1b272e66dc2696d471c6ebf0f079621a8d06d58c7ee9c8fc008ce9,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
fb030887906a1b1cd6af0d473e4fefda25e1237b713c8358c665b304f65e9d2a,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
f5134c4b075bc85e7d3d00465c990f16538564d1f771c0706f47659fb264951c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
ee6e427afa327146188151d5c9b88a70acad3a6c87ef8fe0bd56dbe0c84bdc1a,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
fa1fa7e118111afd3fdbfd3ba17e17cf66788f89f0bffd677759bc4276dd5f9e,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
539e0a3910820d3f8584b4e31752d92de9502a52aa7a10c3c589ddd46ecf9f83,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
9512787527bc4f57c5eb0796fa4c89833b577bc4d7edadcccd81b6ed731a9629,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
a49334b4a8e212a06965a6d701eccf7962c851d6bfdd3ca1d509cac0cc31157b,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2017
e977214ef1d7487b833f88b00789c4f794d15299ac3066772db8d3db369cc28e,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
e1b1857b6cc9fe5611f9cce7b42ccc405e50d5f3b4a03fddd08040b039c214a2,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
bc4904145d779008d898af0a4329a3c4d2955b6fb7368ccfd143bae1d751a277,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2015,0
81bbcdddb299a237b5056fc26c40ced10c96d1e53e50c5991dbd6b35091328ed,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2013,0
356e2b2ca316de612e7a57e6614f1476f6ba38cfeaac5efc38f56b3c34ed07b9,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
2b500964f65710a404e1777d5c207c3b2a3eddd094d32d5ab9c7f23c86850896,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
de2c001e45a37785faed688b3af1a83f9e7b8bcefd44dfa20a1ab9e695c46f33,ADMIN STAFF,Lee Kong Chian School of Business,0,0,0
6b46d7d30394807e979424643feac2672b0373a508493a7c9d73d7f8cada27ae,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
669c0779805908fbae6f12ed8efa06133d7fcd0261482f3e02c752f783597051,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
6af2108ce5090ab524590821122a511a8e533c5edbd5949131ed3c6cf7cdeced,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
32cc304364b15c01e70a321e854d18fbd97b20276faac3867876ccbe33eb7abd,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
75be733895adb9899d3605d7035901bd6238729ae206c955188e527395e3bc0f,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
0d9fdddafc1eb8816796d0822715ffd87a2fe9cd1155a83372b50847b72c8bb2,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
a0b59f8a5f4d788468d42e9d76f45616bbef60abb2e266eed9f1300bcb8c7a68,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
7d5eb9783ef7b1af9333d5f982496b6f785ba37323c1984aa202466a08f0be73,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
3e5cd770fa5cc73ee46e6bcde523afabe14843bfe3929c177a3da2a8ed0e2db4,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
4fcdcd15bed814c1cb53b77be7e933eb472b46b8f2bd7d98da39b0740b524779,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
3f596225e34aa2ef917fa3a445058af53ea8e0f149afeb9b0da68ec0d2008a21,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2015,0
71645ccd2f312d18bb898de3f5d62925501d9be19f2fb408f1249a9cea30e78c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
d9cd775f953b8dc6bb2035101a37ae1964586eb6c006b6b5af802ae4dabf4e30,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2012,GY_2016
abb431661270d9673b4b4503c07570cbec63ab354f17582886713dbda1b320ad,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2013,GY_2017
edca9a124a76a5a82ae9091bdc767f9f5a26f4ebabeb9ede0c7f370439caaa32,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
3f99215d4b6d0f5dbc44b7c698039198449c6976e91ec915b1e2fd8c400c418a,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
032fdefa24ddea20c2efb51f1725871de222fa9237e66721e2f9c53102691da2,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
46ce6fcea94bd7b6ab7f623ae2ac8a9d6eb739cb52dc3c7da7c468e819b2419a,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2013,GY_2017
5d4440c27935f02c3cff5efa6508cd12c0127c3a3dbd2b58db11ffe6ef75dee6,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
dcde37e71a4661a8c8918ce4f8acf906410510e157612fd363114d805e7a0144,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
33205df1779ea61a73ff78ada93109210a5698d22a7980411033f0ba4e7d59a7,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
97bb21c66592fc91d8d69e77a2eb0cc655241f54e5b2d3d4708752bfaad7c19e,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
d63d1245c0a69e3948795de12f17eabab0c0e2ea10add3a0d19fa647fc4ff0fd,Others,Others,Intl Exchange Programme,AY_2016,GY_2016
491bf5220a1490a09cb3828a30c4ac8f5f6c2b19fd3e98e2db23f0da296a13ae,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
d1b2a4c4cf606dfebb95ea481f93b2c4764d9def0fdca47a1688fc7a624f01d4,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
d1699f69893b1bfebae0f9f518dd337fd6a477f3ff026e6aa35fd2feb65e80e8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
3b766cc51d29abe9e5e28776bcc179412abb5aa429e3e97518d018b52dfa8683,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2016,0
acd50f09aa01bb015237326c248938ab571e1d5b480154342c8129ebb35a745b,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2016,0
6e3d5ea809cef8e13d9739bb628c0831d650476626af6342db2d52ccfb727477,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
cd1a90aa886cefa3a173ef11195515b79da5b7a81596e1a2c3f5b38fe23d8d76,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2016,0
3701c2638ac15bd1acebe5549b7b8e61afe37327fc73294648cee87a83c5f00d,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2013,GY_2017
cfbc324d931ccf83c352de8a3e3e2949bd35ac727e63677ddf31fa5daddaabc8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
83e18e22fa12300b9a3436a9712249d1cb1842eb64a35189947e6c4d15789bd8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
6b9e9d98e12caa83538b9628b0f26a978d90bce8c8ea22b8390fa9953ec6573c,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
a68ea8f5a330c97358881664eeb78399fb72a26dac89729831badb513504c7a8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
dc62736a394320a1907a2edb8c86c7234048314ee7a93a3c96bd51bc085b8a25,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
58a206a3ab96c470b1bb07e060d5614894449c3a2c2e181b9632fd3389c68618,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2015,0
9b7d3bd09d1afc9a3db2a5c769d0c71f0140ee50a4f60bd7dce165f8f79d2d69,ALUMNI,0,0,0,0
bb4d9e4e5edde0ac202fe919413cc4afbd2e54de311d6479a45857f3e0626ba6,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
