Start Date,End Date,Pre-Confidence: Scoping your topic ,Pre-Confidence: Searching Keywords,Pre-Confidence: Searching library online databases,Pre-Confidence: Searching the Internet using Google,Pre-Confidence:  Evaluating information,Pre-Confidence: Citing References,Pre-Confidence: Creating Reference List,PT: Scoping your topic,PT: Searching using keywords,PT: Searching library online databases,PT: Searching the Internet using Google,PT: Evaluating information,PT: Citing References,PT: Creating Reference List,School,Email Address
7/27/2017 10:13,7/27/2017 10:14,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Very confident,Very confident,Very confident,No,Yes,No,No,Yes,Yes,Yes,Lee Kong Chian School of Business,8b607cb5f6f0d3fb4b92038ed3ac8062c41498d288102c0b52304775e4b67ef8
7/27/2017 0:27,7/27/2017 0:30,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,Somewhat confident,No,Yes,Yes,Yes,Yes,No,No,Lee Kong Chian School of Business,1efd3014054ad4ef9ac99650946f2ae10b9f2670831f73b6ca9004434067e484
7/26/2017 23:53,7/27/2017 0:00,Not confident at all,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Not confident at all,Not confident at all,No,No,No,Unsure,Unsure,No,No,School of Economics,00a21f0c886adf629242f3e1d2542d4e9a7630d72cf47480498dee22478a6a55
7/26/2017 23:31,7/26/2017 23:48,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,No,Unsure,No,Unsure,No,Lee Kong Chian School of Business,4c2446605fac42e82633200fbd7aa1eecdf266c488bdc0adc5b5e1a5a692e282
7/26/2017 23:21,7/26/2017 23:23,Confident,Confident,Somewhat confident,Confident,Confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,4203f53bccbbb1df57b5a3bfe200f57091c7de275259d17b94b4e71defd74437
7/26/2017 23:04,7/26/2017 23:08,Not confident at all,Somewhat confident,Not confident at all,Very confident,Slightly confident,Confident,Confident,No,Yes,No,Yes,No,Yes,Yes,Lee Kong Chian School of Business,a498c08f4ac4efebf5b3970fb6e79dee6ba7197a4abfb6d2ae06d5fd694345eb
7/26/2017 22:55,7/26/2017 23:00,Slightly confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Slightly confident,Yes,Yes,Yes,Yes,Yes,Yes,No,Lee Kong Chian School of Business,c21d48cd392336ada7b6a5d2a69485d562e4c12dc5930a4bc3efbe41c75ba9f5
7/26/2017 22:28,7/26/2017 22:39,Confident,Confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Slightly confident,No,No,No,No,No,No,No,School of Economics,f336834c49508eb2cfc58a35807f0aa53f89be4cc203a905eff1d617d09ddb4e
7/26/2017 22:26,7/26/2017 22:27,Slightly confident,Confident,Confident,Confident,Confident,Confident,Confident,No,No,No,No,Yes,Yes,Yes,Lee Kong Chian School of Business,700b097522e5688658e5dfe21ae34911d71c7d78521a787da87a40aef98a3fdb
7/26/2017 21:43,7/26/2017 21:45,Somewhat confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Confident,No,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,94168d5d78fa66795284f8396bbb5d215afd1a70393149e17dc1595767f77e32
7/26/2017 21:15,7/26/2017 21:17,Slightly confident,Confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Unsure,Yes,No,Yes,Unsure,Yes,Yes,Lee Kong Chian School of Business,0c1881108ddba0e513bb87b470f0dbf348c549196560d4cd9263902b998eebd6
7/26/2017 21:09,7/26/2017 21:13,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,f21b766f81fb39110fb1da8612f37b9de71413e146828cfffa1eb3885c33127d
7/26/2017 20:46,7/26/2017 20:48,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Unsure,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,5d48dafacc2cc364caeec9e6d53460efa948e5017a57e4d1c96a6e17aa09ad61
7/26/2017 20:24,7/26/2017 20:25,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Somewhat confident,Unsure,Yes,Yes,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,4aa0979fc981069281f59c069579df9a11e99bfe2edf96531a58ef53c009c282
7/26/2017 20:09,7/26/2017 20:10,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,No,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,693d95998d2ab57934a75d826dc614a237bf3665479587b2dc81625ac238d29a
7/26/2017 19:14,7/26/2017 19:15,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Law,01a79272ab79211256cd13b4127d3a68d055052c85544fe2b9b2704430667da4
7/26/2017 19:04,7/26/2017 19:06,Very confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Slightly confident,No,Yes,No,Yes,Yes,No,No,Lee Kong Chian School of Business,c8540958cf44394cf29c6ada1764cb0aa1144b1577eee70079e85e221fe05264
7/26/2017 18:49,7/26/2017 18:51,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Not confident at all,Not confident at all,No,No,No,Unsure,No,No,No,School of Law,d7e1da1009f2ab3f1d1961ec5320c3f9ac36c685ea6ad556989d8b6d36a4cabd
7/26/2017 17:55,7/26/2017 17:56,Confident,Confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,b8ae9c4e45e6451a01ddb4988cb9b565e8187c729ea756f83b99c5672c3b281c
7/26/2017 16:51,7/26/2017 16:53,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,Confident,Confident,Confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,9415bbe29cf96dea4218ea9d61c6e4f89b470a22b95b8faf0c1417808c3b2236
7/26/2017 16:37,7/26/2017 16:39,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Not confident at all,Not confident at all,No,No,No,No,No,No,No,Lee Kong Chian School of Business,c0a061b6c33e5940e4d524c462ff64d4811b4561873a766ad430362693923217
7/26/2017 16:27,7/26/2017 16:30,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Unsure,No,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,93a379e9e0a81aa4ba42abc42517156c08f2ddd170e47299a49b6fa4cfbeb049
7/26/2017 16:09,7/26/2017 16:13,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Unsure,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,207cc53284fda965201ea57a500d6af20233c0bbe701633e981a6f286d770536
7/26/2017 15:58,7/26/2017 16:06,Somewhat confident,Confident,Slightly confident,Very confident,Very confident,Confident,Confident,Yes,No,No,No,Yes,Yes,Yes,School of Social Sciences,38acc0eed9c1ad20591764ec9b341b3d0517325320a59bba39af6959e03454a1
7/26/2017 15:58,7/26/2017 15:59,Somewhat confident,Confident,Slightly confident,Confident,Slightly confident,Confident,Confident,No,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,0c3d8fd6af851e1595bd9e3e861b70ee8cbad042a1bad80dec643655401966b6
7/26/2017 14:59,7/26/2017 15:01,Slightly confident,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Somewhat confident,Very confident,Yes,Yes,Yes,Unsure,Unsure,Unsure,No,School of Information Systems,d657f3172f27deb8cacbee347247589ae19992008307b498fd05c7f82d5d8d6e
7/26/2017 13:55,7/26/2017 15:00,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,accb1cd2ec906bb6f5451687adb4d9d500490fb1077006e2c982ae245aff5e5b
7/26/2017 13:41,7/26/2017 14:36,Slightly confident,Confident,Slightly confident,Very confident,Confident,Confident,Confident,No,No,No,No,No,No,No,School of Economics,e7fe2fb2cc4e7148b6bfdcbd9021b2c13f9f17ed2217abf25a66f7afaa5c90be
7/26/2017 14:27,7/26/2017 14:30,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,No,Yes,No,Yes,Yes,No,No,Lee Kong Chian School of Business,8d041ca02556d73497b3e77558f7584d554f149106942ef2553106aa6728d9ee
7/26/2017 11:07,7/26/2017 11:08,Somewhat confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,89a49bd54d55675596e39a2e26e4733766fdcecac7ffcb81f591926d0058d389
7/26/2017 10:45,7/26/2017 10:50,Somewhat confident,Somewhat confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Somewhat confident,Unsure,Unsure,No,Yes,No,No,No,Lee Kong Chian School of Business,0dd287c1d978c5440ea05185bb75bd9e2a8bbc6c06bdef74788b762b59c600eb
7/26/2017 9:36,7/26/2017 9:37,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Not confident at all,No,No,No,No,No,No,No,School of Social Sciences,48696ed3530685d279544e1e52bbad00dc7f5db7d8607d697c2bc14d23462828
7/26/2017 1:35,7/26/2017 2:22,Somewhat confident,Confident,Confident,Confident,Slightly confident,Confident,Confident,No,Unsure,No,Unsure,No,No,No,Lee Kong Chian School of Business,cebcca92120a7b285a147971f01d9068fb728a180b07200686e60e7e180c76f0
7/26/2017 1:43,7/26/2017 1:44,Confident,Very confident,Very confident,Very confident,Very confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,88137977fb1279e4994b9d08501e7bb48c1dda91962f1a029f2098316bcce1ae
7/25/2017 23:25,7/25/2017 23:37,Slightly confident,Somewhat confident,Not confident at all,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,No,Yes,Yes,Yes,Lee Kong Chian School of Business,bc18488fff904930746c223a4f17aced6b26776ff8455f15a345e5b7f755adb7
7/25/2017 22:12,7/25/2017 22:14,Confident,Confident,Confident,Very confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Law,f96a17bbf82497e01533c9ed2b99f4e6dd4cc2fcb310b2894c362fc1e533108d
7/25/2017 21:05,7/25/2017 21:10,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Not confident at all,Not confident at all,Yes,Yes,Yes,Yes,No,No,No,Lee Kong Chian School of Business,c955d39eafe5de7e409432d9807e8c854d4e824aa90ca0de5c098fb9171df71f
7/25/2017 20:52,7/25/2017 20:53,Slightly confident,Confident,Slightly confident,Confident,Confident,Confident,Somewhat confident,Yes,No,No,Yes,Yes,Yes,Yes,School of Social Sciences,491744dae73c3598f6b13700294dcc155d312da369688d66a3ea47ec9b540a4c
7/25/2017 20:01,7/25/2017 20:03,Confident,Confident,Slightly confident,Very confident,Confident,Confident,Very confident,No,No,No,No,Yes,Yes,Yes,School of Information Systems,121bd687a92554490a69f2ef5d38187a15ed9f76bc8abfd88114e11bbb5cf08b
7/25/2017 19:42,7/25/2017 19:49,Not confident at all,Confident,Slightly confident,Confident,Confident,Confident,Confident,No,Unsure,No,Yes,Yes,Yes,Yes,School of Economics,fe7a66de3ef40952629438c906f75481b4b01155fca094ea8cf14c99dd51ad5c
7/25/2017 19:27,7/25/2017 19:29,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,No,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,ab5635bc0abe4f5119988f590e19a88a365a2d00c801ac5397ee363c4b325cfa
7/25/2017 19:01,7/25/2017 19:02,Confident,Confident,Somewhat confident,Very confident,Very confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Law,f2a05885f3f752bd22a9c7d4d71f43381cc24e1c6c9bbd69d6f8ffd3f88f0be7
7/25/2017 18:14,7/25/2017 18:15,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,c3a99385fe997a1502c18f086dd8154bc98d19d5085a8be27ec24be34bb0380d
7/25/2017 17:22,7/25/2017 17:25,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Somewhat confident,Somewhat confident,Unsure,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,9c9697b7295df6440a74660fa1eb50a2f58021c7862dc3c1398448fb3ac1bfca
7/25/2017 17:22,7/25/2017 17:25,Somewhat confident,Confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,School of Accountancy,f2e6a2dfe686070780e7f0d74680c21b797c651ce0f12ef2e680396910e7d21f
7/25/2017 17:23,7/25/2017 17:24,Somewhat confident,Somewhat confident,Somewhat confident,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,Yes,Yes,No,No,Yes,Lee Kong Chian School of Business,01e829a91f06a8e167edadbb9682c91f314f44e6d367f0adf6bca031530b7fb0
7/25/2017 17:10,7/25/2017 17:11,Confident,Confident,Not confident at all,Confident,Confident,Slightly confident,Confident,Yes,Yes,No,Yes,Yes,No,Yes,Lee Kong Chian School of Business,ec143c2e057e7edb19d5825f3deb1d01344e322f2a43eaaf0d09bcd0d51785b8
7/25/2017 16:56,7/25/2017 16:59,Somewhat confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,School of Information Systems,60ab418e90b4a162da7fda6b0eac976ca4db67f1ac1064c2f380f99c49a94e62
7/25/2017 16:29,7/25/2017 16:31,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Confident,Yes,Yes,No,Yes,Unsure,No,Yes,School of Economics,d11e2fa44f53891b8e62e3037ab75aa9d89fc2840be7195469eac2fe3348c8f9
7/25/2017 15:42,7/25/2017 15:44,Confident,Very confident,Very confident,Very confident,Very confident,Confident,Confident,Yes,Yes,No,No,Yes,Yes,Yes,School of Accountancy,35f7d82f54e082dc0e5f09694e591ff6a50a576fb085ad0c6fce00f433033c99
7/25/2017 15:23,7/25/2017 15:25,Not confident at all,Not confident at all,Not confident at all,Somewhat confident,Not confident at all,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Economics,95e3bc03aa297be061dce98d28b5fcf1f2bc2076016059bf049f09f1b1972d6a
7/25/2017 14:59,7/25/2017 15:03,Somewhat confident,Confident,Somewhat confident,Very confident,Slightly confident,Confident,Confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,00ff2871e74831fb7ee134a06a7e86175722e47147f59848dac28bbc0d61c6aa
7/25/2017 14:46,7/25/2017 14:49,Slightly confident,Slightly confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Information Systems,f6137886be2814f221732596d08d3a1a6c954030fd09d240b820d7144621c31d
7/25/2017 12:12,7/25/2017 12:13,Somewhat confident,Very confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,No,No,No,No,No,No,No,School of Law,4c11444f5aaee7ec1753db518ec40e99b79b0fdf4ad77945595fcace1f27d3d0
7/25/2017 9:25,7/25/2017 9:26,Somewhat confident,Confident,Not confident at all,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Unsure,Unsure,Unsure,School of Information Systems,9fd9c6caf6d984c76982c847d360d4d56feb055da4f262ebd62bb82bd1b714e6
7/25/2017 9:16,7/25/2017 9:18,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,b8be3e02b95413d8618ecbab709cbfcc469a2974c78e3de0eef2bd468730c872
7/25/2017 1:29,7/25/2017 1:31,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,537fe070353fb444f705243b0c09649214e27d67fdb7d93faac8a7f88c6e0762
7/25/2017 0:27,7/25/2017 0:29,Somewhat confident,Confident,Slightly confident,Very confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,d78b6eccb7b0bf088c44ab15c3cff29dbc16f631276346ca2cc2c086b3ca2023
7/24/2017 23:11,7/24/2017 23:13,Confident,Confident,Somewhat confident,Confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,40a96b4b9e468102b7cccc1916556ec0fbaa5430f1ad929d6d6c8142222960ba
7/24/2017 21:58,7/24/2017 22:01,Somewhat confident,Confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,School of Social Sciences,f3638833de72552426f96a5bd416d4855897d8d7338096a935c7128937614421
7/24/2017 20:49,7/24/2017 20:51,Confident,Confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Law,73d9b64eca5c49f225b09a5fa0d5941851d97692cd7d39fc1d33904adac92def
7/24/2017 19:05,7/24/2017 19:07,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Confident,Unsure,Yes,Unsure,Yes,Yes,Yes,Yes,School of Economics,79b43dea029bca5c24987a69332a0d5c532913ed774397cbd0d7805d86929bd7
7/24/2017 19:01,7/24/2017 19:03,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Yes,Yes,No,Yes,No,Yes,No,School of Information Systems,8c8e0a4ff0bdabd16d25b4df6baf7d22024d6ca0c43cdb111490ac28a1bcf6f0
7/24/2017 17:17,7/24/2017 17:18,Confident,Confident,Somewhat confident,Very confident,Very confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,c96d0f5838952ca092a6394b389e9e4e8aac2c6081acd1ab20c9082333cc4ca4
7/24/2017 17:14,7/24/2017 17:17,Somewhat confident,Not confident at all,Slightly confident,Very confident,Not confident at all,Not confident at all,Somewhat confident,Unsure,Yes,No,Yes,No,No,Yes,School of Economics,758736a2aabb8d915557a3f0b4f712f7fb8c6d53f945cad8a1e7377fb95fdbb1
7/24/2017 17:13,7/24/2017 17:15,Slightly confident,Confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Not confident at all,No,Yes,No,Yes,No,No,No,School of Law,8caafb69d6e6a85e2f5dc79998fdd54838f27a75794232e10c5c57668330fd3b
7/24/2017 15:21,7/24/2017 16:15,Somewhat confident,Confident,Somewhat confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,Yes,No,Yes,Unsure,No,No,Lee Kong Chian School of Business,be35ad8665d9391ddc5aa6d66e0d6c4294947bab16364f374f05375cfba7925d
7/24/2017 15:58,7/24/2017 16:02,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,75a2258a0df0651ba697453204859b2eb74159bf8494c75721988c60963f5e30
7/24/2017 15:17,7/24/2017 15:27,Somewhat confident,Very confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,2b138162ed479009920656221406ee12936653c595bb70922a1c84e98dac89a9
7/24/2017 15:26,7/24/2017 15:27,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,No,Yes,No,No,Yes,School of Information Systems,fdc2e70c5235570fdb233b03db6985c050ec8082fa7958c6ea5ff3f608a7387f
7/24/2017 14:30,7/24/2017 14:35,Slightly confident,Slightly confident,Not confident at all,Confident,Somewhat confident,Not confident at all,Slightly confident,No,No,No,Yes,Unsure,No,No,School of Accountancy,a98fd80a8f419bd115ee46a86756f6269c0ac95890b990f60f9972e52d24e371
7/24/2017 14:13,7/24/2017 14:21,Slightly confident,Confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,Yes,Yes,Unsure,Yes,Unsure,Unsure,Yes,Lee Kong Chian School of Business,c74d2500d6ae86bbc094eeade7bca471174fa5592ef169512a431f945f9ff2f1
7/24/2017 13:20,7/24/2017 13:24,Slightly confident,Confident,Slightly confident,Very confident,Slightly confident,Confident,Confident,No,No,No,Yes,No,Yes,Yes,School of Social Sciences,5d03704743aa04396de45197086da4bc06ba82b07ad61e1d66506356b26a0f60
