Email Address,Start Date,End Date,School,Pre-Confidence Scoping your topic,Pre-Confidence Searching Keywords,Pre-Confidence Searching library online databases,Pre-Confidence Searching the Internet using Google,Pre-Confidence  Evaluating information,Pre-Confidence Citing References,Pre-Confidence Creating Reference List,Pre-Confidence Scoping your topic (numeric),Pre-Confidence Searching Keywords (numeric),Pre-Confidence Searching library online databases (numeric),Pre-Confidence Searching the Internet using Google (numeric),Pre-Confidence  Evaluating information (numeric),Pre-Confidence Citing References (numeric),Pre-Confidence Creating Reference List (numeric),Pre-Training Scoping your topic,Pre-Training Searching using keywords,Pre-Training Searching library online databases,Pre-Training Searching the Internet using Google,Pre-Training Evaluating information,Pre-Training Citing References,Pre-Training Creating Reference List,Pre-Training Scoping your topic  (numeric),Pre-Training Searching using keywords (numeric),Pre-Training Searching library online databases (numeric),Pre-Training Searching the Internet using Google (numeric),Pre-Training Evaluating information (numeric),Pre-Training Citing References (numeric),Pre-Training Creating Reference List (numeric)
e154ce41c3e86ca03a75e6ccb2039c28217015f04c4d9f760f1f9a91b340b73f,7/29/2017 15:10,7/29/2017 15:11,School of Accountancy,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Slightly confident,Somewhat confident,2,3,3,4,3,2,3,No,Yes,No,Yes,Yes,No,Yes,0,1,0,1,1,0,1
0be5e3cb9ff93f899bbcce4bba46520c538aec329b124451850e47399058839c,7/29/2017 13:39,7/29/2017 13:41,Lee Kong Chian School of Business,Somewhat confident,Confident,Not confident at all,Confident,Slightly confident,Somewhat confident,Somewhat confident,3,4,1,4,2,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
33e45bd769834dbfae120c2da1760888d8fd00cf61d53cc252e821d6476ccba0,7/29/2017 12:23,7/29/2017 12:26,School of Economics,Not confident at all,Slightly confident,Not confident at all,Very confident,Somewhat confident,Not confident at all,Not confident at all,1,2,1,5,3,1,1,No,No,No,Unsure,No,No,No,0,0,0,0,0,0,0
8578dc1567c5ef81b09162a63801b34ef267ec62bcb1c00e872e7b8bb164d855,7/29/2017 1:14,7/29/2017 1:20,School of Social Sciences,Confident,Very confident,Somewhat confident,Very confident,Somewhat confident,Very confident,Very confident,4,5,3,5,3,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
6cbd18179a4d0d9c7e4fa8ffa94976b0cd5a1eb285b9829d6efb2e6c4a958a60,7/29/2017 0:47,7/29/2017 0:51,Lee Kong Chian School of Business,Not confident at all,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,1,2,2,3,2,2,3,Unsure,Unsure,Unsure,No,Yes,Unsure,Unsure,0,0,0,0,1,0,0
ac77be5f4a1254030ce4327b81e32e16fda31eb2032a4838801b12583bbc66b9,7/28/2017 21:51,7/28/2017 21:52,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,3,3,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
e7d26bd0c6a3c54cfc421c74f441c0f797065764d71de46f7b61131d8848946f,7/28/2017 21:14,7/28/2017 21:17,School of Information Systems,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,4,4,4,4,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
b75c8fdcc493520b7dfb3a9b7f4a63efe146bcc86707298510edba443d221e26,7/28/2017 20:24,7/28/2017 20:53,School of Information Systems,Somewhat confident,Confident,Confident,Confident,Somewhat confident,Confident,Confident,3,4,4,4,3,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
c3794fda0b7751540b034eacf80b884acc1f1eef1ff461100c3b4d53b393a37a,7/28/2017 17:46,7/28/2017 17:49,School of Information Systems,Slightly confident,Confident,Not confident at all,Very confident,Confident,Somewhat confident,Confident,2,4,1,5,4,3,4,No,Yes,No,Yes,Unsure,No,No,0,1,0,1,0,0,0
0635479387900d2e6cd498ddc71ed53cea3e1f882188989b134a17f1c2d8dd2a,7/28/2017 17:01,7/28/2017 17:03,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Somewhat confident,Slightly confident,2,3,1,4,2,3,2,No,No,No,Unsure,Yes,Yes,Unsure,0,0,0,0,1,1,0
bd35fd8e6c2324f3757108a6c4cebfed548f36b797a5ad0f56ccdd471b00b6cc,7/28/2017 16:51,7/28/2017 16:54,Lee Kong Chian School of Business,Somewhat confident,Confident,Slightly confident,Confident,Somewhat confident,Confident,Somewhat confident,3,4,2,4,3,4,3,Yes,Yes,No,Yes,Yes,Yes,Unsure,1,1,0,1,1,1,0
87de0cce897ae9e21b32a33fbdeeecda8d4cc13b4e376c72989c0943d9e7aba4,7/28/2017 16:00,7/28/2017 16:02,Lee Kong Chian School of Business,Somewhat confident,Confident,Confident,Confident,Slightly confident,Confident,Confident,3,4,4,4,2,4,4,No,No,No,No,No,No,No,0,0,0,0,0,0,0
d6faccaa0d63d092a9647478cffa1e9827d7a170b1e7dc823288bbae05b5564a,7/28/2017 14:42,7/28/2017 14:43,Lee Kong Chian School of Business,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Confident,3,4,4,4,4,4,4,Yes,Yes,Yes,Yes,Yes,Yes,No,1,1,1,1,1,1,0
c4ac2133834bc931995578b9e102d009e522abde787978881a29f43f084d276e,7/28/2017 14:34,7/28/2017 14:37,Lee Kong Chian School of Business,Somewhat confident,Confident,Somewhat confident,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,3,4,3,5,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
18a8531976a9613bda505db601fbf6dfe3494b238bbf9d818ce102efc8b40423,7/28/2017 14:33,7/28/2017 14:34,School of Information Systems,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Not confident at all,1,2,2,2,2,2,1,No,No,No,No,No,No,No,0,0,0,0,0,0,0
51f3fdc214eb7bc68e86bf2a38ffba649a7bcab2dd1634906ba5885aaf0876ab,7/28/2017 13:40,7/28/2017 13:41,Lee Kong Chian School of Business,Slightly confident,Confident,Confident,Confident,Somewhat confident,Confident,Confident,2,4,4,4,3,4,4,No,Yes,Yes,No,Yes,Yes,Yes,0,1,1,0,1,1,1
b3051f848a522b7bb7fddd6dfed0df2bd48c8d87350e0a0b8897161d8facb11d,7/28/2017 13:37,7/28/2017 13:38,Lee Kong Chian School of Business,Confident,Confident,Confident,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,4,4,4,5,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,No,1,1,1,1,1,1,0
a21394b0c8477c8060744c461bf2489bd48684b78924a63174ec3c024d5a0db0,7/28/2017 13:23,7/28/2017 13:24,School of Accountancy,Slightly confident,Confident,Not confident at all,Very confident,Slightly confident,Not confident at all,Confident,2,4,1,5,2,1,4,No,Yes,No,Yes,Unsure,No,Unsure,0,1,0,1,0,0,0
8f13b1083fcfb2e0084456c20d5f5651593a319570cac9a0c6a5151c4c91ffd9,7/28/2017 11:14,7/28/2017 11:16,School of Economics,Somewhat confident,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,3,4,4,4,4,3,3,No,No,No,No,No,No,No,0,0,0,0,0,0,0
4c45cc9d08fd378ce5ba5ca9d5e5177e8adfad19190dd1e0f5ac677df3a2820e,7/28/2017 11:05,7/28/2017 11:08,Lee Kong Chian School of Business,Somewhat confident,Confident,Slightly confident,Confident,Somewhat confident,Very confident,Very confident,3,4,2,4,3,5,5,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
15306c57ffb0192a419bb6d0f4c1b91b7cf7d7589a4d717f4b7e75d79df79fc6,7/28/2017 10:11,7/28/2017 10:12,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,Confident,3,3,4,4,3,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
b042acdc44fda04f8866501415deab6f467b0eed4bfd7fb694195dac26ad8f9b,7/28/2017 9:45,7/28/2017 9:57,Lee Kong Chian School of Business,Slightly confident,Slightly confident,Somewhat confident,Confident,Confident,Slightly confident,Not confident at all,2,2,3,4,4,2,1,Yes,Unsure,Yes,Yes,Unsure,Unsure,Unsure,1,0,1,1,0,0,0
dc7c39d802a5038bbb067b14c4aa1b6f8d09e94307ce9141ed249c43ec7b0c27,7/28/2017 9:47,7/28/2017 9:51,Lee Kong Chian School of Business,Not confident at all,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Not confident at all,Not confident at all,1,2,2,3,2,1,1,No,No,No,No,No,No,No,0,0,0,0,0,0,0
5ee0ef358b7183c35a87e6cfb3443081c63848a4e4d6970432011c48c28d75e6,7/28/2017 9:41,7/28/2017 9:43,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Slightly confident,Slightly confident,3,3,2,4,4,2,2,Yes,Yes,No,Yes,Yes,Unsure,Unsure,1,1,0,1,1,0,0
d8bc56ccd56120991231f2fa05ffd75fd59df501927a57b1464461d6a0673305,7/28/2017 9:40,7/28/2017 9:43,School of Social Sciences,Confident,Confident,Confident,Confident,Confident,Very confident,Very confident,4,4,4,4,4,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
3fdbde972d39b6b22fc13a595ca81a3ae93442c0a61e618b184272db80c5356c,7/28/2017 8:17,7/28/2017 8:18,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,1,4,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
89364b3c17a277a439b5175b62c16a56fd9839190e2159e305a3398cb61f5763,7/27/2017 23:38,7/27/2017 23:41,School of Information Systems,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,1,2,1,2,2,2,2,No,Yes,No,Yes,Unsure,No,No,0,1,0,1,0,0,0
36135cf1ddb61e63f15e059ef34390fb6a13aaf8b688a13f4f9f1a603fe90022,7/27/2017 22:40,7/27/2017 22:42,Lee Kong Chian School of Business,Somewhat confident,Confident,Confident,Very confident,Confident,Very confident,Very confident,3,4,4,5,4,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
636dad563eee8dae0c9173b4ac06ea91340e0ff5ddb67672a2073c47e426993b,7/27/2017 20:54,7/27/2017 20:57,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Confident,Not confident at all,Somewhat confident,2,3,1,4,4,1,3,Unsure,Yes,No,Yes,Yes,Yes,Yes,0,1,0,1,1,1,1
525e4636c00e879d1e31cc5c126123d964c7a0b21fa0dffdfe5f2afc7747977a,7/27/2017 20:06,7/27/2017 20:07,Lee Kong Chian School of Business,Slightly confident,Confident,Slightly confident,Very confident,Somewhat confident,Not confident at all,Not confident at all,2,4,2,5,3,1,1,No,No,No,Yes,Yes,No,No,0,0,0,1,1,0,0
93184aa2ab48ae1e9b66fb1f58c1f1bee133dea597b1e1940e5ac199f21fbdfc,7/27/2017 20:03,7/27/2017 20:06,Lee Kong Chian School of Business,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Very confident,Somewhat confident,3,4,3,4,4,5,3,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,1,1,1,1,1,0,0
1d52abf1c4dac45ae6060fd681500266a87cd04c83755ddc645c9ac0eee62259,7/27/2017 19:52,7/27/2017 19:53,School of Economics,Confident,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Confident,Very confident,4,2,1,2,2,4,5,No,No,No,No,No,No,No,0,0,0,0,0,0,0
1fe141c6e7edc5d5abed0f43bc692d22faa731cb19456386e24a111537071f95,7/27/2017 17:54,7/27/2017 17:56,Lee Kong Chian School of Business,Somewhat confident,Confident,Confident,Confident,Confident,Somewhat confident,Confident,3,4,4,4,4,3,4,Yes,Unsure,Yes,Yes,No,Yes,Yes,1,0,1,1,0,1,1
fa385e937934a5b8e538a02f8ca1216fd717ccd138c98aa829c0ee96d1792c88,7/27/2017 17:42,7/27/2017 17:44,Lee Kong Chian School of Business,Confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,4,3,2,4,3,2,2,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,0,0,0,0,0,0,0
b4f117b369ff19f7bcde1dac9db39604bb509cf7461357c2e1bcb8bfa7b29fa8,7/27/2017 16:55,7/27/2017 16:57,Lee Kong Chian School of Business,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,3,2,3,3,3,3,3,No,No,No,No,Yes,No,No,0,0,0,0,1,0,0
9826210992de39cf5dbadbe5fca3b430cc8397f31dafd5cc6d007e091cd99fec,7/27/2017 15:27,7/27/2017 15:29,School of Economics,Slightly confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Slightly confident,Slightly confident,2,3,1,4,2,2,2,No,No,No,Unsure,No,No,No,0,0,0,0,0,0,0
c058bf94c04b679923b68753056d09a3b7acb933d112ae688da9758f6f4d67db,7/27/2017 15:12,7/27/2017 15:13,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,2,4,3,3,3,No,Yes,No,No,No,Yes,No,0,1,0,0,0,1,0
cf466acdbf68cb94886a189556a784d580e5714613606f20405214317b36d7e3,7/27/2017 14:54,7/27/2017 14:55,School of Economics,Confident,Very confident,Not confident at all,Confident,Confident,Somewhat confident,Somewhat confident,4,5,1,4,4,3,3,Yes,Yes,No,Yes,Unsure,Unsure,Unsure,1,1,0,1,0,0,0
0a3e1b1c1320758ba90aab601f1b3556c81452996574a2d2942970de30f86de3,7/27/2017 14:26,7/27/2017 14:28,School of Economics,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Not confident at all,Slightly confident,Confident,2,2,1,3,1,2,4,Unsure,No,No,Yes,Unsure,Yes,Yes,0,0,0,1,0,1,1
e2d7bba0b8e9ec2590acc14cc21de15a1840227f4aa47f0d185e31691abd0d8b,7/27/2017 12:14,7/27/2017 12:16,School of Law,Slightly confident,Very confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,2,5,2,5,5,5,5,No,Yes,No,Yes,Yes,Yes,Yes,0,1,0,1,1,1,1
223e4878846568a3e3dbba9854e1d50113b2de0502c8764b91efcbdcd8ac93ca,7/27/2017 11:52,7/27/2017 11:53,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,2,3,1,3,2,2,2,No,Unsure,No,Yes,No,Yes,Yes,0,0,0,1,0,1,1
b8340f82fdaaddddada046af312cef0f378c34d70f6473fcdd12d67523602c19,7/27/2017 11:46,7/27/2017 11:48,School of Economics,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,3,4,3,3,3,No,Unsure,No,Yes,No,No,No,0,0,0,1,0,0,0
803bf14bed97dd3c9b09c50de9708964175f133a87e4440637a18645058dc92f,7/27/2017 11:42,7/27/2017 11:43,Lee Kong Chian School of Business,Confident,Confident,Slightly confident,Somewhat confident,Somewhat confident,Confident,Confident,4,4,2,3,3,4,4,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,0,0,0,0,0,0,0
be5f6a33c5a50203e38478c94026dff3dc1674292691c369cff7b5adde5ba4d6,7/27/2017 10:40,7/27/2017 10:55,School of Law,Somewhat confident,Very confident,Slightly confident,Very confident,Confident,Very confident,Very confident,3,5,2,5,4,5,5,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
8b607cb5f6f0d3fb4b92038ed3ac8062c41498d288102c0b52304775e4b67ef8,7/27/2017 10:13,7/27/2017 10:14,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Very confident,Very confident,Very confident,3,3,1,5,5,5,5,No,Yes,No,No,Yes,Yes,Yes,0,1,0,0,1,1,1
1efd3014054ad4ef9ac99650946f2ae10b9f2670831f73b6ca9004434067e484,7/27/2017 0:27,7/27/2017 0:30,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,Somewhat confident,3,3,4,4,3,4,3,No,Yes,Yes,Yes,Yes,No,No,0,1,1,1,1,0,0
00a21f0c886adf629242f3e1d2542d4e9a7630d72cf47480498dee22478a6a55,7/26/2017 23:53,7/27/2017 0:00,School of Economics,Not confident at all,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Not confident at all,Not confident at all,1,3,2,5,3,1,1,No,No,No,Unsure,Unsure,No,No,0,0,0,0,0,0,0
4c2446605fac42e82633200fbd7aa1eecdf266c488bdc0adc5b5e1a5a692e282,7/26/2017 23:31,7/26/2017 23:48,Lee Kong Chian School of Business,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,2,2,2,3,2,3,3,No,No,No,Unsure,No,Unsure,No,0,0,0,0,0,0,0
4203f53bccbbb1df57b5a3bfe200f57091c7de275259d17b94b4e71defd74437,7/26/2017 23:21,7/26/2017 23:23,Lee Kong Chian School of Business,Confident,Confident,Somewhat confident,Confident,Confident,Slightly confident,Slightly confident,4,4,3,4,4,2,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
a498c08f4ac4efebf5b3970fb6e79dee6ba7197a4abfb6d2ae06d5fd694345eb,7/26/2017 23:04,7/26/2017 23:08,Lee Kong Chian School of Business,Not confident at all,Somewhat confident,Not confident at all,Very confident,Slightly confident,Confident,Confident,1,3,1,5,2,4,4,No,Yes,No,Yes,No,Yes,Yes,0,1,0,1,0,1,1
c21d48cd392336ada7b6a5d2a69485d562e4c12dc5930a4bc3efbe41c75ba9f5,7/26/2017 22:55,7/26/2017 23:00,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Slightly confident,2,3,3,4,4,3,2,Yes,Yes,Yes,Yes,Yes,Yes,No,1,1,1,1,1,1,0
f336834c49508eb2cfc58a35807f0aa53f89be4cc203a905eff1d617d09ddb4e,7/26/2017 22:28,7/26/2017 22:39,School of Economics,Confident,Confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Slightly confident,4,4,2,4,3,1,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
700b097522e5688658e5dfe21ae34911d71c7d78521a787da87a40aef98a3fdb,7/26/2017 22:26,7/26/2017 22:27,Lee Kong Chian School of Business,Slightly confident,Confident,Confident,Confident,Confident,Confident,Confident,2,4,4,4,4,4,4,No,No,No,No,Yes,Yes,Yes,0,0,0,0,1,1,1
94168d5d78fa66795284f8396bbb5d215afd1a70393149e17dc1595767f77e32,7/26/2017 21:43,7/26/2017 21:45,Lee Kong Chian School of Business,Somewhat confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Confident,3,5,4,5,4,3,4,No,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
0c1881108ddba0e513bb87b470f0dbf348c549196560d4cd9263902b998eebd6,7/26/2017 21:15,7/26/2017 21:17,Lee Kong Chian School of Business,Slightly confident,Confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,2,4,3,4,3,3,3,Unsure,Yes,No,Yes,Unsure,Yes,Yes,0,1,0,1,0,1,1
f21b766f81fb39110fb1da8612f37b9de71413e146828cfffa1eb3885c33127d,7/26/2017 21:09,7/26/2017 21:13,Lee Kong Chian School of Business,Confident,Confident,Confident,Confident,Confident,Confident,Confident,4,4,4,4,4,4,4,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
5d48dafacc2cc364caeec9e6d53460efa948e5017a57e4d1c96a6e17aa09ad61,7/26/2017 20:46,7/26/2017 20:48,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,3,4,3,3,3,No,Unsure,No,Yes,Yes,Yes,Yes,0,0,0,1,1,1,1
4aa0979fc981069281f59c069579df9a11e99bfe2edf96531a58ef53c009c282,7/26/2017 20:24,7/26/2017 20:25,Lee Kong Chian School of Business,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Somewhat confident,3,4,4,4,4,4,3,Unsure,Yes,Yes,Yes,Yes,Yes,Unsure,0,1,1,1,1,1,0
693d95998d2ab57934a75d826dc614a237bf3665479587b2dc81625ac238d29a,7/26/2017 20:09,7/26/2017 20:10,School of Information Systems,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,3,2,2,2,2,2,2,No,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
01a79272ab79211256cd13b4127d3a68d055052c85544fe2b9b2704430667da4,7/26/2017 19:14,7/26/2017 19:15,School of Law,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,2,2,3,2,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
c8540958cf44394cf29c6ada1764cb0aa1144b1577eee70079e85e221fe05264,7/26/2017 19:04,7/26/2017 19:06,Lee Kong Chian School of Business,Very confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Slightly confident,5,5,4,5,4,3,2,No,Yes,No,Yes,Yes,No,No,0,1,0,1,1,0,0
d7e1da1009f2ab3f1d1961ec5320c3f9ac36c685ea6ad556989d8b6d36a4cabd,7/26/2017 18:49,7/26/2017 18:51,School of Law,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Not confident at all,Not confident at all,2,2,2,2,2,1,1,No,No,No,Unsure,No,No,No,0,0,0,0,0,0,0
b8ae9c4e45e6451a01ddb4988cb9b565e8187c729ea756f83b99c5672c3b281c,7/26/2017 17:55,7/26/2017 17:56,School of Information Systems,Confident,Confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,4,4,2,4,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
9415bbe29cf96dea4218ea9d61c6e4f89b470a22b95b8faf0c1417808c3b2236,7/26/2017 16:51,7/26/2017 16:53,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,Confident,Confident,Confident,3,3,1,3,4,4,4,No,No,No,No,No,No,No,0,0,0,0,0,0,0
c0a061b6c33e5940e4d524c462ff64d4811b4561873a766ad430362693923217,7/26/2017 16:37,7/26/2017 16:39,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Not confident at all,Not confident at all,3,3,3,4,3,1,1,No,No,No,No,No,No,No,0,0,0,0,0,0,0
93a379e9e0a81aa4ba42abc42517156c08f2ddd170e47299a49b6fa4cfbeb049,7/26/2017 16:27,7/26/2017 16:30,Lee Kong Chian School of Business,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,1,2,1,3,2,2,2,Unsure,No,No,Yes,Yes,Yes,Yes,0,0,0,1,1,1,1
207cc53284fda965201ea57a500d6af20233c0bbe701633e981a6f286d770536,7/26/2017 16:09,7/26/2017 16:13,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,2,3,1,4,3,3,3,No,Unsure,No,Yes,Yes,Yes,Yes,0,0,0,1,1,1,1
38acc0eed9c1ad20591764ec9b341b3d0517325320a59bba39af6959e03454a1,7/26/2017 15:58,7/26/2017 16:06,School of Social Sciences,Somewhat confident,Confident,Slightly confident,Very confident,Very confident,Confident,Confident,3,4,2,5,5,4,4,Yes,No,No,No,Yes,Yes,Yes,1,0,0,0,1,1,1
0c3d8fd6af851e1595bd9e3e861b70ee8cbad042a1bad80dec643655401966b6,7/26/2017 15:58,7/26/2017 15:59,Lee Kong Chian School of Business,Somewhat confident,Confident,Slightly confident,Confident,Slightly confident,Confident,Confident,3,4,2,4,2,4,4,No,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
d657f3172f27deb8cacbee347247589ae19992008307b498fd05c7f82d5d8d6e,7/26/2017 14:59,7/26/2017 15:01,School of Information Systems,Slightly confident,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Somewhat confident,Very confident,2,3,2,5,3,3,5,Yes,Yes,Yes,Unsure,Unsure,Unsure,No,1,1,1,0,0,0,0
accb1cd2ec906bb6f5451687adb4d9d500490fb1077006e2c982ae245aff5e5b,7/26/2017 13:55,7/26/2017 15:00,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,Somewhat confident,Not confident at all,Somewhat confident,3,3,1,3,3,1,3,No,No,No,No,No,No,No,0,0,0,0,0,0,0
e7fe2fb2cc4e7148b6bfdcbd9021b2c13f9f17ed2217abf25a66f7afaa5c90be,7/26/2017 13:41,7/26/2017 14:36,School of Economics,Slightly confident,Confident,Slightly confident,Very confident,Confident,Confident,Confident,2,4,2,5,4,4,4,No,No,No,No,No,No,No,0,0,0,0,0,0,0
